Date,Total Scheduled ,Total Absent,Open Time,AUX01 Paid Break,AUX01 Unpaid Lunch,Meeting-Unavail-Paid,Client ACD - Coaching,Absent,Unconfirmed LOA,MIA,Late-Tardy-Sign Off,Holiday-Float-Pd,On Loan to Program C,VZN Training Mod 2L,Personal Off Phon-Pd,Sick-Paid,MTO,No Call No Show-Unp,Sick-Unpaid,Leave-Personal-Unp,Training-SITEL-Pd,Excessive Time Off,Idle,V - Back Office Work,Borrowed A - Signon,OJT/Mentor-Paid,Borrowed B - Signon,CapOne - Virtual 2,SHIFT - V - Back Office Work,Month,DayOfWeek,IsWeekend
2023-09-02,1908.416666645,110.299999997,818.61666666,112.25,252,1.766666667,11.5,31.666666665999998,8.0,1.049999999,6.483333333,0.0,18.833333333,0.0,0.716666666,8.0,16.25,15.833333332999999,26.033333332999998,8.5,0.0,2.616666666,83.600000001,0.0,32.349999999,14.0,30.5,15.0,489.566666662,9,5,1
2023-09-03,860.74999999,53.399999998999995,570.866666665,50.5,121,1.0,7.5,15.333333332999999,0.0,2.6,4.8,15.833333332999999,11.333333332999999,0.0,1.5166666659999999,0.0,9.083333333,7.333333333,23.333333333,8.5,0.0,0.0,0.0,0.0,0.0,0.0,22.0,29.383333333,0.0,9,6,1
2023-09-04,2383.499999978,141.033333325,1304.866666663,139.5,374,130.483333333,28.0,45.833333331999995,15.333333332999999,5.133333331,16.216666661,25.0,23.666666666,0.0,0.683333333,7.266666667,21.333333333,8.0,33.5,8.0,0.0,1.683333334,60.433333332,0.0,85.916666667,14.833333332999999,27.5,29.0,258.9,9,0,0
2023-09-05,3065.333333307,123.366666661,1590.233333326,179.25,407,87.25,40.5,33.0,37.199999999,8.166666665000001,5.033333328,24.5,18.2,0.0,0.416666667,6.0,40.083333333,0.0,30.966666667,8.0,0.0,4.8666666670000005,160.616666672,0.0,154.883333333,22.333333333,28.0,13.0,398.083333331,9,1,0
2023-09-06,2888.499999976,116.849999993,1381.949999992,169.0,401,65.266666667,41.25,16.0,31.666666665999998,6.166666667,3.933333328,24.5,21.55,0.0,0.26666666699999997,1.25,34.333333333,15.833333332999999,42.0,8.0,0.0,2.466666666,417.133333334,0.0,83.566666666,29.333333333,15.0,14.833333332999999,248.700000002,9,2,0
2023-09-07,2677.916666642,83.249999999,1243.283333322,160.05,364,71.5,37.416666667,7.333333333,12.5,5.083333334,12.433333331,46.25,31.916666665999998,0.0,0.416666667,4.0,21.833333333,0.0,41.9,8.0,0.0,0.466666667,175.933333334,0.0,77.8,28.333333333,21.0,28.5,467.299999998,9,3,0
2023-09-08,2865.666666645,150.499999993,1384.499999995,167.75,398,67.5,34.333333333,54.833333331999995,20.0,4.916666666,17.083333329,46.0,28.166666666,0.0,0.5,10.65,37.75,8.5,20.283333333,8.0,0.0,3.1499999990000003,182.35,0.0,76.68333333300001,23.083333333,14.5,22.1,441.56666666399997,9,4,0
2023-09-09,1568.16666665,91.416666665,650.616666659,91.75,236,4.0,9.0,47.499999998999996,8.5,6.266666666,8.449999999,39.666666666,15.316666667,0.0,0.083333333,2.433333333,24.0,8.0,8.266666667,0.0,0.0,1.033333333,57.700000001,0.0,35.749999998999996,14.0,8.0,18.75,304.549999996,9,5,1
2023-09-10,873.833333323,59.316666666,613.266666659,51.0,122,0.0,3.5,15.333333332999999,8.0,1.45,9.533333333,28.666666667,10.833333332999999,0.0,0.216666667,0.0,16.416666667,8.5,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,21.75,0.0,9,6,1
2023-09-11,2590.583333315,112.633333333,1629.383333323,152.25,353,57.033333333,33.75,23.833333333,16.5,2.133333334,8.683333333,12.75,26.0,0.0,0.366666667,11.216666667,21.333333333,16.0,32.183333333,0.0,0.0,3.416666667,19.233333334,0.0,89.333333333,14.633333333,18.833333333,37.0,264.05,9,0,0
2023-09-12,2831.916666644,88.833333331,1380.94999999,169.5,395,140.366666667,43.75,23.833333333,17.0,1.683333334,5.266666664,17.0,21.333333333,0.0,0.1,7.216666667,50.216666666,0.0,33.833333333,0.0,0.0,1.883333333,180.933333334,0.0,4.199999997,27.733333333,35.5,21.0,394.899999999,9,1,0
2023-09-13,2790.499999978,92.61666666400001,1310.566666655,166.5,391,112.333333333,50.0,22.666666665999998,8.5,2.549999999,5.166666663,14.666666666,21.833333333,0.0,0.0,11.233333334000001,50.7,8.5,27.5,0.0,0.0,4.566666669,267.216666665,0.0,136.033333333,28.833333333,28.0,14.5,289.450000001,9,2,0
2023-09-14,2576.83333331,66.94999999699999,1268.14999999,155.75,347,43.0,30.25,16.5,8.5,1.166666666,4.866666664,49.0,23.666666666,0.0,0.716666667,0.0,67.583333333,15.333333332999999,15.833333332999999,0.0,0.0,1.5166666659999999,177.749999999,0.0,123.0,28.833333333,28.0,27.5,387.833333331,9,3,0
2023-09-15,2748.333333316,52.083333328,1464.483333328,165.75,385,67.766666667,27.0,23.333333333,17.0,1.799999999,3.749999996,56.333333333,28.666666666,0.0,0.0,4.0,55.0,0.0,2.2,0.0,0.0,2.683333336,30.050000002,0.0,124.916666667,21.0,21.5,30.5,513.683333328,9,4,0
2023-09-16,1556.999999982,58.35,761.516666655,93.0,229,2.0,8.5,31.166666665999998,17.0,2.316666667,3.116666667,31.166666665999998,22.833333333,0.0,0.0,0.0,31.5,0.0,0.0,0.0,0.0,1.5,0.0,0.0,64.0,15.0,23.0,22.5,292.766666663,9,5,1
2023-09-17,873.166666656,38.983333331,672.416666657,52.5,121,0.0,6.5,23.166666665999998,0.0,0.26666666699999997,1.516666665,25.0,7.0,0.0,0.683333333,6.8833333329999995,10.083333333,0.0,7.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,9,6,1
2023-09-18,2440.499999983,67.216666664,1638.799999992,146.75,336,62.0,34.5,8.0,8.5,2.500000001,3.149999997,46.0,16.25,8.5,5.716666667,10.05,22.833333333,8.5,12.983333333000001,0.0,0.0,5.533333333,14.566666668,0.0,30.5,14.016666665999999,28.0,26.549999999,197.783333333,9,0,0
2023-09-19,2713.333333312,70.633333331,1379.583333327,162.5,366,118.683333334,42.5,0.0,19.6,0.65,2.149999997,16.5,22.333333333,0.0,0.116666667,11.1,21.833333333,8.5,28.633333333,0.0,0.0,1.5333333329999999,114.25000000200001,0.0,106.5,21.333333333,27.5,16.883333333,433.883333332,9,1,0
2023-09-20,2641.666666643,70.099999998,1356.449999993,159.216666667,364,74.116666666,41.25,0.0,29.0,1.216666666,3.6666666660000002,23.833333333,22.0,0.0,1.0,11.25,14.283333333,7.333333333,17.583333333,0.0,0.0,1.966666667,294.949999992,0.0,123.0,27.25,21.0,7.5,301.88333334,9,2,0
2023-09-21,2531.916666645,74.366666662,1244.333333327,151.25,340,82.0,36.25,0.0,29.266666667,5.533333333,2.533333328,8.0,28.166666665999998,0.0,0.033333333,1.2,16.333333333,0.0,35.833333333,0.0,0.0,2.783333333,170.466666671,0.0,123.0,27.833333333,30.0,16.733333333,367.449999998,9,3,0
2023-09-22,2693.499999982,106.583333332,1434.983333326,160.75,367,61.5,23.5,8.5,33.0,8.433333333,8.683333332,34.0,18.916666666,0.0,0.366666667,8.216666666,10.75,0.0,18.733333333,0.0,0.0,2.8,62.750000005000004,0.0,124.5,26.833333333,29.5,32.5,496.316666658,9,4,0
2023-09-23,1598.916666647,78.599999998,789.749999991,95.25,219,2.116666667,7.5,22.666666665999998,17.0,0.7,4.116666666,17.0,15.833333332999999,0.0,0.0,8.0,0.0,15.833333332999999,10.283333333,0.0,0.0,2.199999999,0.0,0.0,72.0,15.0,30.5,22.5,365.066666663,9,5,1
2023-09-24,853.666666656,43.399999998,608.883333328,50.75,111,0.0,7.5,7.333333333,0.0,0.416666667,3.883333333,16.0,12.833333332999999,0.0,0.7166666669999999,4.0,11.333333332999999,7.333333333,15.833333332999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,15.0,0.0,9,6,1
2023-09-25,2479.016666649,74.066666665,1569.933333324,149.0,335,49.466666666,32.75,0.0,11.0,10.750000001,1.349999998,24.333333333,21.383333333,6.65,0.48333333300000003,15.45,21.916666667,8.0,27.516666666,0.0,0.0,2.600000002,53.383333333,0.0,52.0,14.583333332999999,21.5,22.75,245.033333332,9,0,0
2023-09-26,2722.666666646,55.63333333,1367.099999995,164.25,364,106.0,36.0,0.0,12.35,0.433333333,7.049999997,52.583333333,20.333333333,8.5,2.116666667,2.966666667,21.716666666000002,0.0,32.833333333,0.0,0.0,2.566666666,281.433333333,0.0,102.4,29.833333333,35.5,17.75,284.5,9,1,0
2023-09-27,2759.33333331,87.049999994,1367.033333334,165.0,363,92.416666667,42.5,7.333333333,14.7,8.899999998,1.366666663,57.166666666,21.333333333,8.5,1.2,0.0,11.833333332999999,7.333333333,47.416666666,0.0,0.0,2.866666665,276.433333336,0.0,123.0,27.083333333,27.5,12.866666667,301.483333335,9,2,0
2023-09-28,2625.183333311,108.733333332,1208.399999989,156.0,343,89.116666667,32.75,16.5,28.766666667,14.133333334,5.883333329999999,32.333333333,25.666666665999998,8.5,2.266666667,11.683333334,13.833333332999999,0.0,31.766666667,0.0,0.0,3.300000001,205.783333333,0.0,122.5,27.116666667,29.0,22.583333333,357.61666667,9,3,0
2023-09-29,2725.16666665,106.28333333,1357.799999996,161.5,364,47.0,27.25,31.166666665999998,34.0,4.35,5.933333331,42.0,25.333333333,8.5,2.016666666,8.4,14.25,0.0,19.333333333,0.0,0.0,4.500000002,100.20000000900001,0.0,124.05,20.216666667,29.5,25.5,462.016666668,9,4,0
2023-09-30,1552.833333315,105.33333333,781.849999993,90.25,219,1.0,7.0,38.999999998999996,17.0,4.75,12.416666665,32.333333333,21.083333333,0.0,1.0833333330000001,0.0,3.5,7.333333333,15.333333332999999,0.0,0.0,1.2666666659999999,0.0,0.0,68.0,15.0,22.5,22.5,304.399999997,9,5,1
2023-10-01,845.416666655,72.7,530.433333327,48.25,116,2.0,6.0,53.999999998999996,0.0,0.45,1.750000001,12.75,11.833333332999999,0.0,0.0,0.0,16.833333333,8.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.5,0.0,10,6,1
2023-10-02,2287.916666651,104.949999994,1430.649999997,134.0,303,35.5,22.5,40.333333333,36.266666666999996,2.683333333,4.7333333269999995,37.083333333,19.666666665999998,8.5,0.516666667,14.5,27.083333333,0.0,3.466666667,0.0,0.0,4.233333334,0.0,0.0,53.0,14.833333332999999,15.0,34.266666667,191.5,10,0,0
2023-10-03,2671.833333312,98.399999997,1315.599999994,158.25,351,87.5,37.0,39.666666666,17.0,1.85,5.249999999,41.333333333,18.833333333,8.5,0.0,6.833333333000001,24.833333333,0.0,23.166666665999998,0.0,0.0,3.4166666670000003,28.066666663,0.0,113.5,21.833333333,29.0,15.8,552.433333332,10,1,0
2023-10-04,2681.33333331,83.566666664,1333.849999989,159.75,352,100.033333334,39.5,7.333333333,27.25,0.383333333,2.383333332,32.833333333,18.333333333,8.5,0.45,8.55,25.833333333,8.5,17.416666665999998,0.0,0.0,2.883333335,155.41666667,0.0,112.033333334,21.5,27.0,11.716666667,388.433333332,10,2,0
2023-10-05,2541.499999978,105.783333331,1193.066666657,150.5,332,70.433333333,34.0,32.333333333,32.833333333,2.266666668,1.799999998,15.833333332999999,24.666666666,8.5,3.5,11.266666666,24.333333333,0.0,17.183333333,0.0,0.0,3.6000000020000003,189.666666668,0.0,114.0,26.833333333,28.0,19.966666666000002,398.766666663,10,3,0
2023-10-06,2688.149999982,136.316666661,1277.6499999979999,157.25,359,86.0,31.5,40.833333333,25.5,5.616666666,9.649999998,34.0,27.85,0.0,0.75,2.883333333,17.75,16.5,19.333333333,0.0,0.0,2.116666665,59.949999995,0.0,123.5,25.083333333,21.5,24.5,522.416666667,10,4,0
2023-10-07,1479.333333322,97.74999999399999,714.716666661,85.5,216,1.0,10.0,15.833333332999999,8.5,0.7833333330000001,6.199999996,32.833333333,18.833333333,0.0,0.0,7.55,0.0,15.833333332999999,33.083333333,0.0,0.0,0.7833333339999999,0.0,0.0,72.0,15.0,22.5,22.0,321.616666667,10,5,1
2023-10-08,846.416666655,37.183333332000004,543.799999995,50.5,113,8.91666667,8.0,7.333333333,0.0,0.433333332,1.833333333,12.75,6.833333333,0.0,0.266666667,0.0,16.083333333,0.0,23.833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.5,0.0,10,6,1
2023-10-09,2286.249999984,47.75,1473.266666656,138.5,301,70.33333334,31.5,0.0,17.0,2.383333334,10.883333333,49.833333333,12.166666666,0.0,0.5333333339999999,10.9,26.666666667,0.0,5.0,0.0,0.0,3.8833333320000003,31.116666667,0.0,45.5,14.833333332999999,20.833333333,31.85,234.6,10,0,0
2023-10-10,2635.083333312,111.633333331,1285.299999993,155.75,348,146.416666688,38.5,23.833333333,19.75,3.899999998,12.783333331,32.833333333,12.166666667000001,0.0,0.233333333,15.716666667,30.583333333,8.5,27.15,0.0,0.0,2.8,223.28333333,0.0,101.350000001,20.833333333,34.166666666,12.35,328.049999998,10,1,0
2023-10-11,2710.666666643,87.149999998,1335.099999987,161.5,347,107.983333349,44.5,7.333333333,17.0,3.0500000000000003,7.316666666,24.333333333,13.833333332999999,0.0,0.44999999999999996,4.5,38.033333333,7.333333333,32.333333333,0.0,0.0,3.616666668,245.049999999,0.0,110.7,28.333333333,26.833333333,8.35,342.633333333,10,2,0
2023-10-12,2527.916666644,89.49999999799999,1205.08333332,151.5,327,87.816666672,30.0,0.0,17.0,3.883333333,3.999999998,15.833333332999999,13.333333332999999,0.0,0.083333333,18.666666667,26.55,7.333333333,36.866666667,0.0,0.0,5.8666666670000005,239.966666665,0.0,115.5,29.333333333,27.833333333,20.283333331999998,357.033333336,10,3,0
2023-10-13,2677.916666648,113.716666663,1288.483333316,158.75,351,110.55000002,24.5,15.333333332999999,25.5,2.1000000009999997,19.316666661,21.25,11.333333333,0.0,0.8,10.516666666999999,35.5,15.333333332999999,17.6,0.0,0.0,2.7000000010000003,147.766666674,0.0,102.5,14.75,28.833333333,21.083333333,442.283333326,10,4,0
2023-10-14,1479.916666652,74.383333331,685.666666653,87.75,212,32.283333349,8.0,46.999999998999996,8.5,0.816666667,2.233333332,41.333333333,8.0,0.0,0.733333333,0.0,9.0,0.0,15.833333332999999,0.0,0.0,2.100000001,0.0,0.0,71.5,14.516666666999999,30.5,22.5,333.766666666,10,5,1
2023-10-15,837.416666655,59.899999997,582.41666666,49.0,114,6.5,9.5,7.333333333,0.0,1.0333333329999999,5.733333331,12.75,7.5,0.0,0.583333333,12.0,15.75,8.0,24.349999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,22.5,0.0,10,6,1
2023-10-16,2266.833333318,119.98333333,1418.616666659,132.75,295,57.0,32.0,23.166666665999998,12.5,0.666666666,10.299999998,31.666666665999998,16.166666666,8.5,1.033333334,5.666666667,31.583333333,0.0,61.433333333,0.0,0.0,2.75,0.0,0.0,34.166666668000005,8.0,29.0,13.633333333,197.999999998,10,0,0
2023-10-17,2613.666666645,90.899999999,1301.449999991,156.0,342,124.983333334,39.5,7.333333333,8.5,1.483333333,9.383333332,23.166666665999998,19.333333333,8.5,0.8500000000000001,13.75,33.333333333,8.0,35.083333334,0.0,0.0,2.716666665,34.566666664,0.0,104.75,21.333333333,30.25,15.583333332999999,517.783333334,10,1,0
2023-10-18,2660.999999978,37.816666663,1365.749999991,162.5,345,104.3,35.25,0.0,11.0,1.999999999,2.733333331,25.5,22.333333333,8.5,0.3,2.5,32.35,7.333333333,8.0,0.0,0.0,2.416666668,264.916666673,0.0,120.75,21.083333333,26.0,12.583333332999999,321.91666667100003,10,2,0
2023-10-19,2506.833333312,78.799999997,1169.633333325,150.75,322,92.083333334,33.5,7.333333333,8.5,2.7,7.93333333,17.0,22.666666665999998,0.0,1.066666667,11.25,38.716666666,16.5,24.583333333,0.0,0.0,2.6333333349999997,252.400000005,0.0,118.016666666,27.483333333,35.5,21.333333333,321.650000006,10,3,0
2023-10-20,2639.749999982,74.18333333,1320.249999999,156.5,346,100.68333333300001,23.5,8.5,11.75,3.733333333,4.383333332,33.5,12.416666666000001,0.0,1.7166666659999998,10.216666667,35.0,0.0,35.6,0.0,0.0,1.466666667,21.833333335,0.0,123.05,19.833333333,28.5,20.75,527.816666661,10,4,0
2023-10-21,1457.249999985,73.033333333,702.616666657,85.75,205,28.483333333,8.75,15.833333332999999,16.5,5.999999999,3.5333333319999998,21.25,13.333333332999999,0.0,0.433333334,0.0,0.0,14.666666666,16.5,0.0,0.0,0.683333333,0.0,0.0,44.0,23.0,30.5,22.5,307.999999999,10,5,1
2023-10-22,861.249999988,59.733333332,549.949999994,50.5,113,14.0,10.5,21.999999999,8.0,0.466666667,9.233333332,4.25,6.833333333,0.0,0.55,2.5,22.766666666,0.0,17.533333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.5,0.0,10,6,1
2023-10-23,2267.999999984,83.799999999,1419.633333327,134.25,287,84.0,30.0,15.833333332999999,8.0,2.016666667,7.666666665999999,8.0,8.166666666000001,0.0,2.683333333,13.3,25.083333333,0.0,36.983333333,0.0,0.0,4.75,16.216666664999998,0.0,51.25,14.833333332999999,20.5,31.75,191.63333333100002,10,0,0
2023-10-24,2671.499999978,92.783333333,1292.816666656,159.5,338,181.0,36.5,34.0,12.5,2.066666668,6.0833333320000005,25.0,12.833333332999999,0.0,0.5666666659999999,10.5,16.333333333,0.0,27.633333333,0.0,0.0,2.300000001,54.449999999,0.0,100.183333333,21.833333333,34.5,10.333333332999999,515.233333334,10,1,0
2023-10-25,2615.749999978,62.616666667,1337.649999989,158.0,335,75.5,40.0,8.5,16.5,0.866666666,1.516666667,16.5,14.333333332999999,0.0,1.1,10.400000001,21.833333333,8.0,12.833333333,0.0,0.0,1.916666666,52.733333334,0.0,113.4,18.833333333,26.916666667,7.0,561.166666663,10,2,0
2023-10-26,2502.833333311,79.166666665,1131.466666658,149.5,323,97.083333333,33.0,15.833333332999999,20.166666667,4.866666668,5.433333331,16.5,15.666666666,0.0,7.816666666999999,11.033333333,25.433333333,0.0,10.333333332999999,0.0,0.0,2.1833333340000003,0.0,0.0,108.55,27.833333333,25.833333333,17.966666667,554.733333329,10,3,0
2023-10-27,2665.166666648,108.033333329,1288.066666663,158.0,342,127.2,21.0,32.333333333,16.5,5.649999999,3.949999998,33.0,12.666666666000001,0.0,8.333333334,13.283333334,26.5,0.0,20.883333333,0.0,0.0,3.533333332,0.0,0.0,110.0,24.833333333,22.5,32.666666667,534.383333329,10,4,0
2023-10-28,1574.166666647,122.083333329,607.983333325,90.5,226,62.216666667,8.5,46.333333331999995,8.5,6.133333332,3.516666666,17.0,10.583333333,0.0,0.6,12.3,17.0,7.333333333,12.8,0.0,0.0,0.75,0.0,0.0,56.0,15.0,22.5,22.5,365.616666662,10,5,1
2023-10-29,871.666666654,97.783333327,577.599999996,49.0,118,2.5,8.0,8.5,0.0,0.65,4.899999995,8.5,6.833333333,0.0,0.55,6.9,15.333333332999999,15.333333332999999,56.499999998999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,22.5,0.0,10,6,1
2023-10-30,2306.7499999799998,127.366666666,1422.149999992,135.25,302,66.133333333,28.0,53.333333331999995,1.75,2.0499999989999997,10.483333334,28.75,12.666666666,0.0,0.233333333,21.000000001,26.333333333,0.0,38.749999998999996,0.0,0.0,2.75,0.0,0.0,45.733333333000004,6.833333333,27.5,33.516666667,164.2,10,0,0
2023-10-31,2607.499999975,115.616666662,1229.783333329,155.25,335,113.8,33.0,15.833333332999999,10.5,4.75,6.049999998,31.833333333,12.166666666,0.0,0.516666667,29.083333333,15.316666666,8.0,37.9,0.0,0.0,4.816666666,0.0,0.0,113.916666667,21.833333333,45.0,16.166666667,453.099999997,10,1,0
2023-11-01,2634.499999973,99.133333331,1343.166666658,157.0,336,106.35,35.5,23.166666665999998,8.0,5.116666666,6.716666664,8.0,18.333333333,0.0,0.0,13.966666668,23.666666665999998,14.666666666,27.5,0.0,0.0,2.75,27.883333334,0.0,117.5,19.333333333,28.5,5.3999999999999995,438.899999997,11,2,0
2023-11-02,2430.499999974,81.816666662,1174.866666659,145.25,319,108.15,35.0,15.833333332999999,15.333333332999999,1.883333332,5.116666664,8.5,35.499999998999996,0.0,0.2,20.983333333,27.666666665999998,0.0,21.05,0.0,0.0,3.100000002,32.716666667,0.0,98.7,20.833333333,27.5,6.166666667,401.23333333,11,3,0
2023-11-03,2525.499999978,130.649999999,1293.06666666,148.166666667,341,65.95,26.0,48.166666666,29.0,5.55,9.199999999,15.333333332999999,27.666666666,0.0,0.716666666,10.2,22.333333333,7.333333333,5.5,0.0,0.0,4.683333335,19.55,0.0,115.783333333,17.083333333,27.5,26.300000001,384.999999996,11,4,0
2023-11-04,1407.41666665,114.449999996,677.349999995,81.0,192,28.5,5.0,39.666666666,8.0,3.983333332,6.883333334,7.333333333,2.333333333,0.0,0.733333333,4.0,3.833333333,7.333333333,24.116666666,0.0,0.0,1.216666667,0.0,0.0,63.5,15.0,23.0,22.25,228.88333333399999,11,5,1
2023-11-05,820.166666655,53.949999999,622.916666657,48.5,124,6.0,9.0,14.666666666,8.0,0.0,1.616666666,15.333333332999999,0.0,0.0,0.30000000000000004,1.533333333,10.333333332999999,8.0,20.133333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.5,0.0,11,6,1
2023-11-06,2293.499999982,85.283333333,1481.116666655,136.5,309,50.0,33.0,0.0,8.0,8.666666667,8.633333332,22.666666665999998,36.783333333,0.0,0.216666667,3.366666667,24.583333333,8.5,43.65,0.0,0.0,1.55,12.866666667,0.0,45.0,14.333333332999999,21.5,22.533333333,205.0,11,0,0
2023-11-07,2519.4999999809997,86.266666666,1333.333333322,150.25,327,70.866666667,36.5,15.833333332999999,18.5,4.4,7.866666667,16.5,29.0,0.0,0.366666667,0.0,19.0,7.333333333,32.333333333,0.0,0.0,1.866666665,18.416666665,0.0,107.766666667,20.466666666000002,43.5,14.75,406.86666667,11,1,0
2023-11-08,2441.666666648,59.199999999,1302.599999991,146.75,316,74.0,31.0,0.0,16.5,3.949999999,5.25,31.166666665999998,15.5,0.0,0.6499999999999999,8.0,6.5,0.0,25.5,0.0,0.0,1.6666666669999999,47.333333333,0.0,108.916666667,19.333333333,29.0,15.5,439.183333331,11,2,0
2023-11-09,2386.833333311,99.94999999699999,1157.183333322,142.0,316,80.733333333,29.0,23.166666665999998,16.5,2.716666665,10.716666667,31.166666665999998,6.5,0.0,7.033333334,5.75,3.8,0.0,35.449999999999996,0.0,0.0,1.5666666660000002,1.7000000009999998,0.0,90.933333334,21.333333333,25.75,21.433333333,425.749999997,11,3,0
2023-11-10,2509.333333312,80.249999999,1249.183333324,145.25,353,57.0,23.0,23.166666665999998,8.5,5.6333333329999995,9.316666668,14.666666666,25.5,0.0,0.35,6.316666667,14.833333333,0.0,25.316666666,0.0,0.0,3.083333333,35.85,0.0,113.5,14.833333332999999,38.5,38.5,406.483333332,11,4,0
2023-11-11,1363.83333332,62.016666666,710.6666666579999,79.5,192,20.266666667,8.0,25.0,17.0,0.6,4.75,14.666666666,16.0,0.0,0.9,0.0,14.583333333,0.0,14.666666666,0.0,0.0,0.733333334,0.0,0.0,63.883333333,7.45,31.0,23.0,225.833333331,11,5,1
2023-11-12,778.916666654,10.5,635.599999991,49.0,113,9.0,7.5,0.0,0.0,0.116666667,0.9666666660000001,14.666666666,0.0,0.0,0.416666667,0.916666667,11.083333333,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,22.5,0.0,11,6,1
2023-11-13,2268.916666647,55.933333334,1449.866666653,137.0,305,22.0,32.5,7.333333333,0.0,5.666666667,4.8666666670000005,24.333333333,30.266666667,0.0,3.916666667,4.0,30.666666665999998,8.5,25.566666667,0.0,0.0,4.366666667,18.166666666,0.0,52.5,13.833333332999999,29.0,34.966666666,201.133333333,11,0,0
2023-11-14,2491.416666647,51.033333332,1326.516666656,148.25,321,71.75,39.0,0.0,8.5,3.616666666,2.6666666660000002,25.0,29.0,8.0,0.216666667,4.416666666999999,25.333333333,16.0,15.833333332999999,0.0,0.0,3.583333333,13.233333334000001,0.0,89.483333333,20.333333333,42.5,3.0833333329999997,435.883333332,11,1,0
2023-11-15,2403.4999999809997,90.566666664,1236.349999991,141.75,310,53.783333333,34.0,8.5,11.85,2.999999999,2.249999999,34.0,30.0,8.0,1.7166666659999998,4.0,26.333333333,0.0,60.966666665999995,0.0,0.0,1.9166666669999999,23.916666667999998,0.0,106.4,20.833333333,29.5,6.9,430.416666664,11,2,0
2023-11-16,2386.499999975,91.299999998,1199.26666665,140.0,336,60.0,33.166666667,15.833333332999999,19.5,2.45,4.199999999,32.833333333,28.75,0.0,0.566666667,4.0,24.7,15.333333332999999,25.483333333,0.0,0.0,1.866666666,30.399999999000002,0.0,111.0,21.833333333,36.5,24.75,408.133333331,11,3,0
2023-11-17,2424.9999999819997,82.683333331,1206.266666662,140.5,335,90.5,18.5,33.5,8.5,1.583333333,7.483333331,32.833333333,25.0,0.0,0.766666667,13.266666665999999,34.166666666,0.0,18.35,0.0,0.0,3.45,30.133333332,0.0,115.083333333,17.666666667,29.5,35.25,425.399999998,11,4,0
2023-11-18,1372.249999987,71.916666666,639.849999993,80.75,192,40.0,4.333333333,17.0,16.5,0.8833333329999999,11.533333333,24.333333333,22.75,0.0,0.766666667,0.0,17.333333333,17.0,5.75,0.0,0.0,1.7,0.0,0.0,55.133333332999996,8.0,30.8,18.5,200.416666664,11,5,1
2023-11-19,993.8333333219999,33.449999999,676.749999991,60.0,146,7.0,13.0,0.0,0.0,0.066666667,5.3666666659999995,15.333333332999999,0.0,0.0,0.716666667,4.0,34.666666666,0.0,24.016666666,0.0,46.0,0.0,0.0,0.0,0.0,0.0,23.0,18.5,0.0,11,6,1
2023-11-20,2529.16666665,113.933333334,1638.149999993,148.5,327,12.0,13.5,23.833333333,0.0,3.283333335,14.066666667,47.499999998999996,32.766666667,0.0,2.5666666659999997,18.833333333,50.166666666,0.0,53.166666666,0.0,0.0,3.583333333,44.850000001,0.0,45.0,14.333333332999999,29.75,33.75,216.9,11,0,0
2023-11-21,2622.166666648,137.61666666600001,1271.299999991,152.75,344,90.0,45.5,8.5,25.0,6.266666667,8.233333333000001,16.5,31.0,0.0,0.666666667,15.116666666,46.0,0.0,74.499999999,0.0,32.0,0.566666667,34.75,0.0,95.85,20.033333333,36.0,13.333333333,413.966666664,11,1,0
2023-11-22,2507.416666651,80.63333333,1139.51666666,147.25,337,105.666666667,37.75,8.5,32.333333333,0.4,3.899999997,17.0,31.5,0.0,0.48333333300000003,4.25,46.0,0.0,29.25,0.0,56.950000002,1.0166666659999999,33.283333334,0.0,115.8,20.666666665999998,29.5,8.75,433.199999997,11,2,0
2023-11-23,1674.499999977,88.58333333099999,598.533333324,100.0,308,50.5,26.75,7.333333333,15.833333332999999,0.183333333,0.683333333,7.333333333,23.0,0.0,1.250000001,15.25,25.166666665999998,0.0,45.299999999,0.0,0.0,0.166666667,69.366666665,0.0,105.5,14.333333332999999,37.0,28.0,405.03333333,11,3,0
2023-11-24,2344.249999984,92.066666665,1056.599999991,139.0,323,91.833333333,32.0,8.5,17.0,2.25,2.466666665,28.083333333,27.0,0.0,1.5666666660000002,11.100000001,37.166666666,0.0,40.4,0.0,66.5,1.5166666649999998,33.550000000000004,0.0,113.75,13.333333332999999,29.5,36.5,410.649999997,11,4,0
